CreateMeshBuilder
AddVertex,7.2,1.1,25
AddVertex,7.2,5,25
AddVertex,7.2,5,0
AddVertex,7.2,1.1,0
AddFace2,3,2,1,0
GenerateNormals

LoadTexture,Formwall409.bmp
SetTextureCoordinates,0,0,1
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,1
SetDecalTransparentColor,0,0,255

CreateMeshBuilder
AddVertex,2,5,0
AddVertex,2,5,25
AddVertex,2,5.5,25
AddVertex,2,5.5,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409u.bmp
SetTextureCoordinates,0,0,1
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,1

CreateMeshBuilder
AddVertex,7.2,5,0
AddVertex,7.2,5,25
AddVertex,2,5,25
AddVertex,2,5,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409u2.bmp
SetTextureCoordinates,0,0,50
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,50
















CreateMeshBuilder
AddVertex,2,5.5,0
AddVertex,2,5.5,25
AddVertex,1.5,6.5,25
AddVertex,1.5,6.5,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409s.bmp
SetTextureCoordinates,0,0,2
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,2
SetDecalTransparentColor,255,255,0

CreateMeshBuilder
AddVertex,1.5,6.5,0
AddVertex,1.5,6.5,25
AddVertex,0.5,7.5,25
AddVertex,0.5,7.5,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409s.bmp
SetTextureCoordinates,0,0,2
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,2
SetDecalTransparentColor,255,255,0



CreateMeshBuilder
AddVertex,0.5,7.5,0
AddVertex,0.5,7.5,25
AddVertex,-0.5,8,25
AddVertex,-0.5,8,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409s.bmp
SetTextureCoordinates,0,0,2
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,2
SetDecalTransparentColor,255,255,0

CreateMeshBuilder
AddVertex,-0.5,8,0
AddVertex,-0.5,8,25
AddVertex,-2,8.25,25
AddVertex,-2,8.25,0
AddFace2,3,2,1,0

GenerateNormals

LoadTexture,Formwall409s.bmp
SetTextureCoordinates,0,0,2
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,2
SetDecalTransparentColor,255,255,0

CreateMeshBuilder
AddVertex,2,5.5,0
AddVertex,2,5.5,25
AddVertex,1.5,6.5,25
AddVertex,1.5,6.5,0
AddFace2,3,2,1,0
setcolor,0,128,225,80
GenerateNormals

CreateMeshBuilder
AddVertex,1.5,6.5,0
AddVertex,1.5,6.5,25
AddVertex,0.5,7.5,25
AddVertex,0.5,7.5,0
AddFace2,3,2,1,0
setcolor,0,128,225,80
GenerateNormals

CreateMeshBuilder
AddVertex,0.5,7.5,0
AddVertex,0.5,7.5,25
AddVertex,-0.5,8,25
AddVertex,-0.5,8,0
AddFace2,3,2,1,0
setcolor,0,128,225,80
GenerateNormals

CreateMeshBuilder
AddVertex,-0.5,8,0
AddVertex,-0.5,8,25
AddVertex,-2,8.25,25
AddVertex,-2,8.25,0
AddFace2,3,2,1,0
setcolor,0,128,225,80
GenerateNormals
