;“y‘ä,,,,
CreateMeshBuilder
AddVertex,-1.7,-0.4,-0.1
AddVertex,-1.7,0.35,-0.1
AddVertex,-1.75,0.4,-0.1
AddVertex,-2.35,0.4,-0.1
AddVertex,-2.4,0.35,-0.1
AddVertex,-1.7,-0.4,25.1
AddVertex,-1.7,0.35,25.1
AddVertex,-1.75,0.4,25.1
AddVertex,-2.35,0.4,25.1
AddVertex,-2.4,0.35,25.1
AddFace,6,5,0,1
AddFace,7,6,1,2
AddFace,8,7,2,3
AddFace,9,8,3,4
GenerateNormals
LoadTexture,Pillar.bmp
SetTextureCoordinates,0,0,0.35
SetTextureCoordinates,1,0,0.05
SetTextureCoordinates,2,0,0.1
SetTextureCoordinates,3,0,0.15
SetTextureCoordinates,4,0,0.25
SetTextureCoordinates,5,1,0.35
SetTextureCoordinates,6,1,0.05
SetTextureCoordinates,7,1,0.1
SetTextureCoordinates,8,1,0.15
SetTextureCoordinates,9,1,0.25

CreateMeshBuilder
AddVertex,-1.7,5,-0.1
AddVertex,-1.7,4.05,-0.1
AddVertex,-1.75,4,-0.1
AddVertex,-2.35,4,-0.1
AddVertex,-2.4,4.05,-0.1
AddVertex,-1.7,5,25.1
AddVertex,-1.7,4.05,25.1
AddVertex,-1.75,4,25.1
AddVertex,-2.35,4,25.1
AddVertex,-2.4,4.05,25.1
AddFace,1,0,5,6
AddFace,2,1,6,7
AddFace,3,2,7,8
AddFace,4,3,8,9
GenerateNormals
LoadTexture,Pillar.bmp
SetTextureCoordinates,0,0.9,0.4
SetTextureCoordinates,1,0.9,0.25
SetTextureCoordinates,2,0.9,0.27
SetTextureCoordinates,3,0.9,0.3
SetTextureCoordinates,4,0.9,0.4
SetTextureCoordinates,5,2.1,0.4
SetTextureCoordinates,6,2.1,0.25
SetTextureCoordinates,7,2.1,0.27
SetTextureCoordinates,8,2.1,0.3
SetTextureCoordinates,9,2.1,0.4

CreateMeshBuilder
AddVertex,-2.3,4.01,1.0625
AddVertex,-1.8,4.01,1.0625
AddVertex,-1.8,4.01,2.0625
AddVertex,-2.3,0.39,1.0625
AddVertex,-1.8,0.39,1.0625
AddVertex,-1.8,0.39,2.0625
AddFace,0,1,4,3
AddFace,1,2,5,4
LoadTexture,Pillar.bmp
SetTextureCoordinates,0,0.4,0.8
SetTextureCoordinates,1,0.4,0.99
SetTextureCoordinates,2,0.4,0.7
SetTextureCoordinates,3,0.6,0.8
SetTextureCoordinates,4,0.6,0.99
SetTextureCoordinates,5,0.6,0.7

CreateMeshBuilder
AddVertex,-2.3,4.01,4.1875
AddVertex,-1.8,4.01,4.1875
AddVertex,-1.8,4.01,5.1875
AddVertex,-2.3,0.39,4.1875
AddVertex,-1.8,0.39,4.1875
