CreateMeshBuilder
AddVertex,-5.2,10.6,12
AddVertex,-5.2,10.6,12
AddVertex,-5.2,10.6,12
AddVertex,-5.2,10.6,12
AddVertex,-5.2,10.6,15
AddVertex,-5.2,10.6,15
AddVertex,-5.2,1.1,15
AddVertex,-5.2,1.1,12
AddVertex,-5.2,1.1,12
AddVertex,-5.2,6,0.9
AddVertex,-5.2,6,0.9
AddVertex,-5.2,6,0.9
AddVertex,-5.2,6,0.9
AddVertex,-5.2,1.1,0.9
AddVertex,-5.2,1.1,0.9
AddVertex,-5.2,1.1,0
AddVertex,-5.2,6,0
AddVertex,-5.2,6,0
AddVertex,-9.2,10.6,12
AddVertex,-9.2,10.6,12
AddVertex,-9.2,10.6,12
AddVertex,-9.2,10.6,12
AddVertex,-9.2,1.1,12
AddVertex,-9.2,1.1,12
AddVertex,-9.2,1.1,15
AddVertex,-9.2,10.6,15
AddVertex,-9.2,6,0.9
AddVertex,-9.2,6,0.9
AddVertex,-9.2,6,0.9
AddVertex,-9.2,6,0.9
AddVertex,-9.2,1.1,0.9
AddVertex,-9.2,1.1,0.9
AddVertex,-9.2,6,0
AddVertex,-9.2,6,0
AddVertex,-9.2,1.1,0
AddVertex,-9.2,10.6,15
AddVertex,9.2,10.6,12
AddVertex,9.2,10.6,12
AddVertex,9.2,10.6,12
AddVertex,9.2,10.6,12
AddVertex,9.2,10.6,15
AddVertex,9.2,10.6,15
AddVertex,9.2,1.1,15
AddVertex,9.2,1.1,12
AddVertex,9.2,1.1,12
AddVertex,9.2,6,0.9
AddVertex,9.2,6,0.9
AddVertex,9.2,6,0.9
AddVertex,9.2,6,0.9
AddVertex,9.2,1.1,0.9
AddVertex,9.2,1.1,0.9
AddVertex,9.2,1.1,0
AddVertex,9.2,6,0
AddVertex,9.2,6,0
AddVertex,5.2,10.6,12
AddVertex,5.2,10.6,12
AddVertex,5.2,10.6,12
AddVertex,5.2,10.6,12
AddVertex,5.2,1.1,12
AddVertex,5.2,1.1,12
AddVertex,5.2,1.1,15
AddVertex,5.2,10.6,15
