CreateMeshBuilder
AddVertex,-5.4,1.1,4.75
AddVertex,-5.4,4.7,11.75
AddVertex,-9.7,4.7,11.75
AddVertex,-9.7,1.1,4.75
AddFace,3,2,1,0
GenerateNormals
SetColor,204,204,204
LoadTexture,tairu2.bmp
SetTextureCoordinates,0,0,1
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,1,0
SetTextureCoordinates,3,1,1
SetDecalTransparentColor,0,0,0

CreateMeshBuilder
AddVertex,-9.7,1.1,0
AddVertex,-9.7,1.1,25
AddVertex,-9.7,4.7,25
AddVertex,-9.7,4.7,0
AddVertex,-5.4,1.1,4.75
AddVertex,-5.4,1.1,10
AddVertex,-5.4,4.7,10
AddVertex,-5.4,4.7,10
AddVertex,-5.4,4.7,4.75
AddVertex,-5.4,3.8,10
AddVertex,-5.4,4.7,11.75
AddFace,3,2,1,0
AddFace,8,6,5,4
AddFace,6,10,9
GenerateNormals
SetColor,204,204,204
LoadTexture,mia.bmp
SetTextureCoordinates,0,0.5,1
SetTextureCoordinates,1,5.5,1
SetTextureCoordinates,2,5.5,0
SetTextureCoordinates,3,0.5,0
SetTextureCoordinates,4,1.45,1
SetTextureCoordinates,5,2.5,1
SetTextureCoordinates,6,2.5,0
SetTextureCoordinates,7,2.5,0
SetTextureCoordinates,8,1.45,0
SetTextureCoordinates,9,2.5,0.25
SetTextureCoordinates,10,2.85,0
SetDecalTransparentColor,0,0,0

CreateMeshBuilder
AddVertex,-9.7,1.1,0
AddVertex,-9.7,4.7,0
AddVertex,-7.2,4.7,0
AddVertex,-7.2,1.1,0
AddVertex,-5.4,1.1,10
AddVertex,-9.7,1.1,10
AddVertex,-9.7,3.8,10
AddVertex,-9.7,3.8,10
AddVertex,-5.4,3.8,10
AddVertex,-5.4,3.8,10
AddVertex,-9.7,4.7,11.75
AddVertex,-5.4,4.7,11.75
AddVertex,-5.4,4.7,4.35
AddVertex,-5.4,4.7,4.35
AddVertex,-5.4,4.7,4.35
AddVertex,-5.4,4.7,4.35
AddVertex,-5.68284,4.7,4.46716
AddVertex,-5.68284,4.7,4.46716
AddVertex,-5.68284,4.7,4.46716
AddVertex,-5.68284,4.7,4.46716
AddVertex,-5.68284,1.1,4.46716
AddVertex,-5.68284,1.1,4.46716
AddVertex,-5.68284,1.1,4.46716
AddVertex,-5.68284,1.1,4.46716
AddVertex,-5.4,1.1,4.35
AddVertex,-5.4,1.1,4.35
AddVertex,-5.4,1.1,4.35
AddVertex,-5.4,1.1,4.35
AddVertex,-5.8,4.7,4.75
AddVertex,-5.8,4.7,4.75
AddVertex,-5.8,4.7,4.75
AddVertex,-5.8,4.7,4.75
AddVertex,-5.8,1.1,4.75
AddVertex,-5.8,1.1,4.75
AddVertex,-5.8,1.1,4.75
AddVertex,-5.8,1.1,4.75
AddVertex,-5.68284,4.7,5.03284
AddVertex,-5.68284,4.7,5.03284
AddVertex,-5.68284,4.7,5.03284
AddVertex,-5.68284,4.7,5.03284
